0.7496,0.167,0.8064,0.7594,0.7841,0.7796,0.6105,0.7584,0.8064,0.7277,0.8287,0.4442,0.8747,0.5653,0.8632,0.4871,0.6767,0.4976,0.6975,0.6821,0.7811,0.7251,0.7934,0.8005,0.7273,0.4808,0.527,0.7282,0.8072,0.6386,0.8526,0.7935,0.8642,0.7588,0.8883,0.7304,0.793,0.8013,0.5489,0.7753,0.2231,0.837,0.8235,0.808,0.8595,0.5499,0.7771,0.8158,0.7509,0.8639,0.8474,0.8074,0.7867,0.8205,0.8133,0.801,0.7917,0.612,0.8331,0.765,0.8461,0.8417,0.7846,0.8564,0.1295,0.7351,0.7333,0.8364,0.7344,0.8221,0.7839,0.7133,0.8216,0.8092,0.8356,0.8026,0.6173,0.797,0.6045,0.6941,0.8053,0.729,0.5401,0.741,0.6917,0.7436,0.7991,0.8066,0.7468,0.8849,0.8479,0.7745
0.7736,1.0,0.1559,0.7908,0.2117,0.2316,0.6661,0.7705,0.8183,0.799,0.7222,0.5962,0.8092,0.3613,0.1814,0.7839,0.8147,0.403,0.4815,0.7564,0.7365,0.8135,0.2043,0.28,0.7016,0.4589,0.7061,0.8045,0.2709,0.2693,0.7906,0.8146,0.8364,0.4776,0.7721,0.4309,0.4328,0.7421,0.3876,0.2101,0.4402,0.7888,0.1818,0.8291,0.1552,0.6894,0.2605,0.1966,0.4452,0.4288,0.6616,0.1749,0.4581,0.1956,0.8012,0.7939,0.2593,0.1966,0.3324,0.829,0.6861,0.1612,0.8047,0.7438,0.1764,0.7245,0.8262,0.2204,0.7816,0.8207,0.524,0.3207,0.8255,0.5016,0.3008,0.3739,0.183,0.6916,0.3948,0.3747,0.6579,0.1807,0.2891,0.2083,0.7069,0.5442,0.8152,0.2385,0.8322,0.1531,0.4223,0.8334
