0.8877,0.8564,0.0,0.8354,0.838,0.2873,0.8644,0.7455,0.8916,0.8794,0.4506,0.856,0.8781,0.6772,0.6708,0.7658,0.7028,0.4302,0.3549,0.8241,0.8491,0.696,0.7057,0.6212,0.825,0.9001,0.897,0.3313,0.8539,0.8913,0.8769,0.8514,0.7875,0.1997,0.8674,0.875,0.883,0.9059,0.9014,0.8933,0.3145,0.8029,0.9303,0.8771,0.8633,0.703,0.1186,0.8702,0.8092,0.8276,0.8687,0.8787,0.8449,0.8325,0.8349,0.9263,0.8581,0.7664,0.7927,0.2512,0.8158,0.8268,0.4883,0.6887,0.888,0.8525,0.8663,0.9361,0.5428,0.7853,0.8953,0.8683,0.7289,0.6105,0.7449,0.928,0.7439,0.6748,0.8342,0.8663,0.8893,0.2367,0.8693,0.7463
0.8583,0.2834,1.0,0.2206,0.6173,0.5988,0.6329,0.6541,0.2495,0.8804,0.5523,0.2808,0.3654,0.154,0.8871,0.561,0.8636,0.5701,0.814,0.8394,0.3512,0.8524,0.1435,0.5427,0.2077,0.1187,0.8583,0.3313,0.6385,0.344,0.7843,0.5124,0.4409,0.5114,0.8069,0.1725,0.1294,0.8285,0.2072,0.1099,0.5497,0.6471,0.6628,0.8613,0.171,0.1688,0.3459,0.5159,0.9182,0.8735,0.8289,0.3531,0.3225,0.8702,0.3496,0.1114,0.2403,0.9019,0.6004,0.2512,0.4079,0.3252,0.1449,0.4109,0.836,0.4192,0.8692,0.5639,0.9173,0.3089,0.907,0.8421,0.2835,0.4191,0.725,0.3063,0.7337,0.5937,0.1096,0.1715,0.7171,0.2741,0.7376,0.1587
