0.6992,0.0971,0.7659,0.6873,0.7552,0.4315,0.8083,0.6993,0.5318,0.7276,0.7644,0.6801,0.7144,0.8036,0.7052,0.704,0.7008,0.7941,0.753,0.4884,0.5293,0.7401,0.8663,0.7232,0.8188,0.7579,0.82,0.7994,0.7448,0.7577,0.7644,0.7596,0.8073,0.7727,0.7256,0.5252,0.7392,0.677,0.7042,0.794,0.7109,0.7529,0.7208,0.7796,0.7485,0.5611,0.784,0.7885,0.7934,0.6096,0.7489,0.7677,0.7776,0.7092,0.7833,0.7352,0.7488,0.7214,0.7287,0.7056,0.7643,0.7927,0.4416,0.4875,0.7654,0.75,0.8444,0.6242,0.8545,0.7628,0.7556,0.7471,0.8033,0.7806,0.8292,0.6483,0.8571,0.7787,0.6602,0.7397,0.7685,0.7652,0.7338,0.7373,0.3998,0.4966,0.8418,0.7677,0.7548,0.738,0.7531,0.7412,0.7237,0.7279,0.7903,0.6979
0.5773,0.6691,0.5295,0.6022,0.5168,0.8536,0.5299,0.6582,0.8118,0.8855,0.6221,0.5813,0.5968,0.5442,0.5127,0.5723,0.5832,0.6049,0.6047,0.7958,0.7033,0.61,0.6227,0.5275,0.6821,0.6348,0.63,0.4811,0.6272,0.8721,0.5753,0.6203,0.6595,0.4875,0.5123,0.8487,0.6057,0.4952,0.5785,0.5665,0.6267,0.4747,0.757,0.6125,0.8463,0.6497,0.6188,0.5712,0.5265,0.6608,0.6656,0.5336,0.5352,0.5889,0.5598,0.5021,0.5719,0.6151,0.4761,0.5651,0.6345,0.6171,0.6306,0.5809,0.5797,0.5799,0.6044,0.4645,0.5822,0.6364,0.5686,0.5706,0.6141,0.5091,0.5355,0.7367,0.6392,0.6243,0.5451,0.5855,0.5898,0.5776,0.5122,0.6083,0.9066,0.7814,0.4923,0.634,0.5774,0.5865,0.607,0.5741,0.5513,0.5601,0.6003,0.5343
