0.8624,0.0015,0.8743,0.6211,0.9036,0.9036,0.9772,0.2259,0.6225,0.8965,0.878,0.4459,0.9279,0.4805,0.8044,0.9239,0.5955,0.7928,0.9077,0.9567,0.0857,0.9001,0.6061,0.8997,0.6721,0.9785,0.3572,0.8848,0.8564,0.8343,0.806,0.9033,0.7488,0.8603,0.096,0.9371,0.8765,0.9436,0.9341,0.9947,0.8757,0.8082,0.8794,0.3206,0.672,0.8951,0.853,0.9109,0.9348,0.9322,0.5477,0.8831,0.7077,0.6519,0.7633,0.9106,0.7795,0.5913,0.5665,0.8761,0.9103,0.9482,0.9432,0.6446,0.7129
0.5422,0.5971,0.5379,0.5659,0.5529,0.6381,0.393,0.7446,0.5407,0.5253,0.4651,1.0,0.4922,1.0,0.6115,0.5471,0.8359,0.4845,0.5343,0.575,0.6779,0.5379,0.9786,0.6047,0.5486,0.5652,0.9229,0.4635,0.5609,0.8073,0.6985,0.5046,0.6247,0.4788,0.9012,0.4645,0.5345,0.5651,0.5451,0.5606,0.5351,0.5513,0.6036,0.5865,0.5878,0.6504,0.6501,0.596,0.5524,0.5179,0.6799,0.5534,0.4834,0.5729,0.5,0.5282,0.533,0.6434,0.5387,0.6145,0.5916,0.5566,0.4389,0.5432,0.6516
