0.693,0.5939,0.7346,0.6823,0.7214,0.6805,0.7055,0.761,0.5444,0.7094,0.7109,0.7353,0.737,0.6955,0.7044,0.666,0.5131,0.7047,0.7061,0.69,0.7086,0.6642,0.6979,0.7402,0.6895,0.6415,0.6953,0.6894,0.7276,0.6997,0.693,0.7375,0.7063,0.4595,0.6909,0.6934,0.7357,0.7028,0.7243,0.6932,0.7017,0.6881,0.6662,0.7311,0.7466,0.7359,0.7419,0.7409,0.7103,0.698,0.6878,0.6855,0.7402,0.7042,0.7153,0.6913,0.6978,0.6768,0.7326,0.6974,0.711,0.7374,0.7647,0.7254,0.748,0.6944,0.7306,0.6955,0.6958,0.7021,0.8009,0.687,0.7273,0.7026,0.7038,0.6903,0.7177,0.6995,0.7395,0.7005,0.6893,0.728,0.7423,0.7167,0.6948,0.6998,0.704,0.742,0.75,0.7038,0.7302,0.7696,0.7915,0.7171,0.724,0.7,0.7042,0.6913,0.7401
0.6647,0.7355,0.65,0.6604,0.6142,0.6891,0.6681,0.6416,0.8471,0.6668,0.5877,0.6079,0.6555,0.6548,0.6717,0.6452,0.8244,0.6628,0.6675,0.6584,0.6229,0.7237,0.6682,0.6584,0.662,0.7956,0.6728,0.6643,0.6539,0.6711,0.6427,0.665,0.6763,0.7321,0.6651,0.6275,0.6356,0.6537,0.7138,0.6566,0.666,0.6531,0.7375,0.6337,0.629,0.6221,0.6715,0.7423,0.6761,0.6666,0.6438,0.6098,0.634,0.6673,0.6547,0.6537,0.6619,0.7356,0.6442,0.6615,0.6694,0.6129,0.6403,0.6304,0.6474,0.6634,0.6187,0.66,0.6563,0.667,0.6634,0.6662,0.6756,0.647,0.6745,0.6652,0.6283,0.6304,0.6699,0.6632,0.6723,0.6294,0.6403,0.6675,0.6562,0.6584,0.6513,0.6372,0.5548,0.6639,0.684,0.6527,0.5869,0.6615,0.6806,0.667,0.6745,0.6546,0.655
