0.6043,0.6029,0.6912,0.644,0.4923,0.6905,0.8091,0.5008,0.0,0.6474,0.6557,0.1429,0.684,0.1764,0.8722,0.3193,0.457,0.3495,0.7711,0.59,0.5595,0.6866,0.5484,0.5698,0.758,0.6425,0.4492,0.2026,0.292,0.9116,0.7718,0.7241,0.5844,0.4565,0.6515,0.7021,0.4289,0.212,0.8704,0.8804,0.5573,0.5495,0.2794,0.5912,0.6719,0.9028,0.638,0.2502,0.7516,0.6999,0.5745,0.1562,0.4653,0.6125,0.5722,0.5593,0.2759,0.7936,0.3592,0.6521,0.2466,0.1379,0.6934,0.3216,0.7478,0.1993,0.4716,0.8173,0.7697,0.5035,0.5852,0.778,0.5358,0.7597,0.8029,0.8204,0.5506,0.4594,0.6025,0.6106,0.3743,0.2418,0.2354,0.6102,0.3745
0.8419,0.8263,0.863,0.8098,0.8128,0.8055,0.8455,0.8098,1.0,0.8397,0.822,0.8752,0.794,0.8342,0.8885,1.0,0.8355,0.8738,0.8135,0.8316,0.7907,0.8232,0.8675,0.8134,0.7959,0.834,0.7934,0.8904,0.8931,0.9013,0.8008,0.828,0.8322,0.9997,0.8238,0.848,0.8482,0.8139,0.8878,0.8809,0.7895,0.8083,0.9924,0.8086,0.8182,0.904,0.8591,0.9905,0.833,0.8397,0.8191,0.9881,0.876,0.8496,0.828,0.8485,0.8223,0.8468,0.789,0.8206,0.8329,0.9256,0.8712,0.9072,0.8332,0.9994,0.8051,0.8509,0.8918,0.8105,0.8265,0.8358,0.8113,1.0,0.827,0.8358,0.8429,0.8002,0.8361,0.8438,0.9198,0.9038,0.7712,0.8286,0.8514
