0.6843,0.6828,0.7289,0.6827,0.71,0.6946,0.7109,0.709,0.7211,0.6522,0.7163,0.7041,0.7023,0.6489,0.6926,0.6866,0.7164,0.7297,0.7529,0.7149,0.6571,0.7164,0.7184,0.6518,0.7578,0.7174,0.7332,0.6346,0.7228,0.7072,0.7319,0.7212,0.6695,0.7013,0.6355,0.7223,0.7151,0.5463,0.6955,0.7281,0.6829,0.6502,0.7131,0.702,0.7078,0.7295,0.5828,0.6395,0.5498,0.6979,0.7195,0.672,0.7236,0.7432,0.7319,0.6482,0.5978,0.6085,0.6537,0.6564,0.6759,0.6245,0.7172,0.6625,0.871,0.7201,0.7112,0.6845,0.6971,0.594,0.5949,0.7105,0.7154,0.6891,0.6568,0.6687,0.6944,0.6509,0.7434,0.6217,0.5996,0.6176,0.697,0.6444,0.6383,0.7324,0.6424,0.728,0.5524,0.697,0.5071,0.5315,0.6988,0.6216,0.7145,0.9104,0.6341,0.7329,0.6071,0.818
0.7251,0.732,0.7363,0.7273,0.751,0.7823,0.7468,0.7386,0.7827,0.7843,0.7408,0.7365,0.7862,0.7383,0.7302,0.7095,0.7225,0.7766,0.7923,0.7409,0.7505,0.7451,0.76,0.6876,0.8054,0.7404,0.7403,0.7597,0.7709,0.7521,0.7616,0.7874,0.7786,0.7346,0.7295,0.7184,0.7331,0.7158,0.7935,0.7643,0.7893,0.7208,0.738,0.7313,0.7725,0.7397,0.7263,0.726,0.875,0.7249,0.7372,0.7681,0.7401,0.7579,0.7767,0.7299,0.7437,0.8566,0.7889,0.732,0.7313,0.7235,0.8105,0.7306,0.8342,0.7359,0.7408,0.7173,0.8226,0.9658,0.7849,0.7335,0.7361,0.7248,0.7223,0.7346,0.7841,0.7372,0.7678,0.7985,0.7956,0.7943,0.7642,0.757,0.7207,0.7335,0.7516,0.7544,0.7971,0.7313,0.9239,0.712,0.9361,0.9624,0.7329,0.9223,0.7349,0.7723,0.9559,0.9223
