0.873,0.6571,0.8133,0.9181,0.8494,0.9122,0.8947,0.9488,0.8786,0.898,0.7068,0.8773,0.1002,0.6197,0.5112,0.8173,0.8549,0.837,0.7525,0.8377,0.2351,0.8982,0.7287,0.7799,0.9561,0.6137,0.7803,0.9,0.9286,0.9157,0.8412,0.866,0.9045,0.826,0.3595,0.0749,0.9667,0.8799,0.9383,0.3711,0.9205,0.9044,0.9526,0.8015,0.9177,0.9672,0.0274,0.9629,0.0832,0.7746,0.9226,0.9076,0.7499,0.9991,0.5671,0.9363,0.4008,0.0496,0.8964,0.8064,0.9314,0.7912,0.7224,0.3455
0.9343,0.8949,0.8895,0.932,0.9042,0.9135,0.9056,0.9488,0.9629,0.9966,0.9061,0.9482,0.9972,1.0,0.9568,0.9061,0.9985,0.9259,0.9354,0.9681,0.9932,0.8982,0.9255,0.891,0.9797,0.8994,0.9326,0.9015,0.9286,0.9157,0.8907,0.9339,0.9045,0.9024,0.8616,0.9251,0.9637,0.8938,0.9383,0.9129,0.9299,0.9777,0.9526,0.9249,0.9177,0.9672,0.9889,0.9629,0.918,0.9143,0.921,0.9076,0.9617,0.9991,0.9789,0.9348,0.9332,0.9504,0.8981,0.9125,0.9314,1.0,0.9322,0.9554
