0.8025,0.8083,0.7895,0.8599,0.7525,0.7524,0.7779,0.7209,0.8262,0.7776,0.6059,0.8109,0.8757,0.8912,0.6855,0.8137,0.5192,0.8668,0.8165,0.8586,0.7525,0.7125,0.8615,0.776,0.7966,0.6879,0.5303,0.8451,0.3709,0.8152,0.8468,0.7207,0.6164,0.6471,0.7415,0.5027,0.7449,0.7439,0.8144,0.7478,0.7868,0.3875,0.1679,0.7191,0.8374,0.259,0.4813,0.7366,0.8186,0.4725,0.7769,0.8779,0.3044,0.8384,0.7444,0.7455,0.7746,0.7879,0.8563,0.7785,0.8833,0.7931,0.7361,0.8378,0.7816,0.5019,0.822,0.7772,0.8172,0.7474,0.8426,0.7413,0.8353,0.8681,0.8318,0.6061,0.8048,0.6413,0.2562,0.867,0.8148,0.7351,0.5883,0.6224,0.7278,0.3034,0.2489
0.8423,0.843,0.8017,0.8649,0.8135,0.811,0.843,0.8225,0.8349,0.8016,0.8583,0.8369,0.8819,0.9031,0.8065,0.8676,0.8527,0.8931,0.8331,0.8558,0.7966,0.8775,0.8699,0.7979,0.8129,0.8511,0.8001,0.8467,0.9177,0.8358,0.8588,0.8399,0.7937,0.8992,0.9888,1.0,0.8154,0.8416,0.8219,0.9,0.8592,0.816,0.8472,0.8611,0.8562,1.0,0.8203,0.8061,0.855,1.0,0.8111,0.8858,1.0,0.8385,0.829,0.8066,0.8511,0.8004,0.8514,0.8125,0.9765,0.8189,0.8208,0.8373,0.8088,0.8301,0.8345,0.8373,0.8326,0.813,0.857,0.7956,0.8696,0.9446,0.8579,0.7832,0.8058,0.9566,0.9931,0.9028,0.8145,0.7935,0.8911,0.9654,0.855,0.819,0.9485
