0.9243,0.8438,0.9261,0.8969,0.862,0.9008,0.89,0.9831,0.8222,0.6989,0.9253,0.4545,0.975,0.8662,0.1184,0.0802,0.0764,0.4346,0.9084,0.9084,0.883,0.9081,1.0,0.8534,0.1225,0.9482,0.9031,0.9448,0.8628,0.8727,0.6627,0.9444,0.9289,0.9331,0.9224,0.9508,0.8806,0.1339,0.4735,0.7459,0.962,0.8986,0.7957,0.5723,0.1011,0.8628,0.9132,0.949,0.5925,0.8548,0.7111,0.892,0.9235,0.6486,0.5627,0.8751,0.4999,0.9097
0.9237,0.9073,0.932,0.8939,0.9314,0.9151,0.9265,0.9831,0.9556,0.9156,0.934,0.9728,0.9759,0.9199,0.9428,1.0,0.9655,0.9209,0.9373,0.9079,0.9073,0.9273,1.0,0.8987,0.9996,0.9507,0.9284,0.945,1.0,0.9316,0.9635,0.9873,0.9347,0.9331,0.9119,0.9472,0.9248,0.934,0.897,0.9271,0.9701,1.0,0.9111,0.9033,0.9786,0.8991,0.9118,0.9618,0.9016,0.9386,0.9725,0.9375,0.924,0.922,0.9479,0.9942,0.9763,0.9577
