0.7323,0.7103,0.6723,0.6756,0.7316,0.7189,0.7019,0.7497,0.7812,0.6119,0.6701,0.7192,0.74,0.7209,0.7285,0.71,0.7239,0.0742,0.7317,0.5357,0.7115,0.45,0.7386,0.7162,0.7293,0.6853,0.7046,0.7076,0.4718,0.7242,0.7302,0.7288,0.7507,0.7426,0.7098,0.7538,0.6798,0.7264,0.7175,0.7843,0.7536,0.7331,0.7726,0.7715,0.4216,0.7128,0.7416,0.7576,0.7238,0.714,0.555,0.7207,0.7008,0.7229,0.7782,0.822,0.714,0.7425,0.7006,0.7381,0.7069,0.7065,0.6871,0.7328,0.7262,0.5814,0.721,0.7365,0.7215,0.765,0.7353,0.7213,0.7954,0.7379,0.7915,0.744,0.7076,0.7228,0.7264,0.6838,0.7256,0.7254,0.7304,0.6433,0.7186,0.6963,0.7068,0.8054,0.8246,0.735,0.7294,0.6946,0.7049,0.7309,0.6732,0.664,0.7023,0.749,0.7146
0.733,0.7906,0.7198,0.7215,0.7227,0.7262,0.7363,0.8501,0.8218,0.6938,0.7215,0.8439,0.7515,0.7407,0.7254,0.7411,0.7788,0.9687,0.7378,0.7991,0.7187,0.8057,0.7342,0.7234,0.7337,0.7202,0.7883,0.7458,0.8389,0.7429,0.7466,0.7672,0.8438,0.7517,0.7251,0.7667,0.7182,0.7421,0.7405,0.7982,0.739,0.7288,0.7684,0.7925,0.86,0.7088,0.7422,0.7642,0.7409,0.7826,0.7609,0.7234,0.8739,0.7362,0.7894,0.8646,0.7882,0.7406,0.7095,0.7372,0.7415,0.7197,0.7259,0.7468,0.747,0.7705,0.757,0.7795,0.7484,0.8013,0.744,0.792,0.8,0.741,0.7917,0.7606,0.709,0.7311,0.7325,0.9878,0.7419,0.7496,0.742,0.7736,0.787,0.7194,0.7439,0.7923,0.8186,0.7555,0.7318,0.7728,0.7331,0.7395,0.8217,0.8103,0.7367,0.7562,0.7121
